date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:43:42	525201/525201	---M--	200	added ('OK')	image/png	date:Fri,%2003%20May%202024%2000:47:34%20GMT	https://www.apple.com/v/ipad-air/u/images/overview/highlights/overview__ftbt78x57ueu_large.png	C:/My%20Web%20Sites/rrr/www.apple.com/v/ipad-air/u/images/overview/highlights/overview__ftbt78x57ueu_large.png	(from https://www.apple.com/nl/ipad-air/)
16:43:42	122954/122954	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2000:47:35%20GMT	https://www.apple.com/v/ipad-air/u/images/overview/highlights/anim/sizes_endframe__dm848314dweq_large.jpg	C:/My%20Web%20Sites/rrr/www.apple.com/v/ipad-air/u/images/overview/highlights/anim/sizes_endframe__dm848314dweq_large.jpg	(from https://www.apple.com/nl/ipad-air/)
16:43:43	111824/111824	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2000:47:35%20GMT	https://www.apple.com/v/ipad-air/u/images/overview/highlights/anim/sizes_startframe__gm7ucli14vue_large.jpg	C:/My%20Web%20Sites/rrr/www.apple.com/v/ipad-air/u/images/overview/highlights/anim/sizes_startframe__gm7ucli14vue_large.jpg	(from https://www.apple.com/nl/ipad-air/)
16:43:44	379147/379147	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Nov%202024%2015:43:41%20GMT	https://www.apple.com/nl/ipad-air/why-ipad/	C:/My%20Web%20Sites/rrr/www.apple.com/nl/ipad-air/why-ipad/index.html	(from https://www.apple.com/nl/ipad-air/)
16:43:44	132037/132037	---M--	200	added ('OK')	image/png	date:Fri,%2003%20May%202024%2000:47:34%20GMT	https://www.apple.com/v/ipad-air/u/images/overview/highlights/sizes__rlelo55046iy_large.png	C:/My%20Web%20Sites/rrr/www.apple.com/v/ipad-air/u/images/overview/highlights/sizes__rlelo55046iy_large.png	(from https://www.apple.com/nl/ipad-air/)
16:43:44	200082/200082	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2000:47:35%20GMT	https://www.apple.com/v/ipad-air/u/images/overview/highlights/anim/highlights_chip_startframe__dpg0uty3yuuu_large.jpg	C:/My%20Web%20Sites/rrr/www.apple.com/v/ipad-air/u/images/overview/highlights/anim/highlights_chip_startframe__dpg0uty3yuuu_large.jpg	(from https://www.apple.com/nl/ipad-air/)
16:43:44	28705/28705	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2000:47:34%20GMT	https://www.apple.com/v/ipad-air/u/images/overview/highlights/anim/highlights_chip_endframe__douvv0xuw5ea_large.jpg	C:/My%20Web%20Sites/rrr/www.apple.com/v/ipad-air/u/images/overview/highlights/anim/highlights_chip_endframe__douvv0xuw5ea_large.jpg	(from https://www.apple.com/nl/ipad-air/)
16:43:44	97910/97910	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2000:47:35%20GMT	https://www.apple.com/v/ipad-air/u/images/overview/highlights/anim/highlights_pencil_pro_endframe__bxs07kg1gs9y_large.jpg	C:/My%20Web%20Sites/rrr/www.apple.com/v/ipad-air/u/images/overview/highlights/anim/highlights_pencil_pro_endframe__bxs07kg1gs9y_large.jpg	(from https://www.apple.com/nl/ipad-air/)
16:43:45	92336/92336	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2000:47:35%20GMT	https://www.apple.com/v/ipad-air/u/images/overview/highlights/anim/highlights_pencil_pro_startframe__bjbgytn3hnzm_large.jpg	C:/My%20Web%20Sites/rrr/www.apple.com/v/ipad-air/u/images/overview/highlights/anim/highlights_pencil_pro_startframe__bjbgytn3hnzm_large.jpg	(from https://www.apple.com/nl/ipad-air/)
16:43:45	143607/143607	---M--	200	added ('OK')	image/png	date:Sat,%2004%20May%202024%2014:14:03%20GMT	https://www.apple.com/euro/ipad-air/h/screens_alt/images/overview/highlights/anim/ipados_endframe__bj075taai0r6_large.png	C:/My%20Web%20Sites/rrr/www.apple.com/euro/ipad-air/h/screens_alt/images/overview/highlights/anim/ipados_endframe__bj075taai0r6_large.png	(from https://www.apple.com/nl/ipad-air/)
16:43:45	403213/403213	---M--	200	added ('OK')	image/png	date:Sat,%2004%20May%202024%2014:14:03%20GMT	https://www.apple.com/euro/ipad-air/h/screens_alt/images/overview/highlights/ipados__cyr733thza0y_large.png	C:/My%20Web%20Sites/rrr/www.apple.com/euro/ipad-air/h/screens_alt/images/overview/highlights/ipados__cyr733thza0y_large.png	(from https://www.apple.com/nl/ipad-air/)
16:43:45	110893/110893	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2000:47:33%20GMT	https://www.apple.com/v/ipad-air/u/images/overview/closer-look/all-colors/slide_1A__fg52jvpudo6e_large.jpg	C:/My%20Web%20Sites/rrr/www.apple.com/v/ipad-air/u/images/overview/closer-look/all-colors/slide_1A__fg52jvpudo6e_large.jpg	(from https://www.apple.com/nl/ipad-air/)
16:43:45	75253/75253	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2000:47:34%20GMT	https://www.apple.com/v/ipad-air/u/images/overview/closer-look/space-gray/slide_1A__fg52jvpudo6e_large.jpg	C:/My%20Web%20Sites/rrr/www.apple.com/v/ipad-air/u/images/overview/closer-look/space-gray/slide_1A__fg52jvpudo6e_large.jpg	(from https://www.apple.com/nl/ipad-air/)
16:43:46	98462/98462	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2000:47:34%20GMT	https://www.apple.com/v/ipad-air/u/images/overview/closer-look/blue/slide_1A__fg52jvpudo6e_large.jpg	C:/My%20Web%20Sites/rrr/www.apple.com/v/ipad-air/u/images/overview/closer-look/blue/slide_1A__fg52jvpudo6e_large.jpg	(from https://www.apple.com/nl/ipad-air/)
16:43:46	91935/91935	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2000:47:34%20GMT	https://www.apple.com/v/ipad-air/u/images/overview/closer-look/purple/slide_1A__fg52jvpudo6e_large.jpg	C:/My%20Web%20Sites/rrr/www.apple.com/v/ipad-air/u/images/overview/closer-look/purple/slide_1A__fg52jvpudo6e_large.jpg	(from https://www.apple.com/nl/ipad-air/)
16:43:46	92639/92639	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2000:47:34%20GMT	https://www.apple.com/v/ipad-air/u/images/overview/closer-look/starlight/slide_1A__fg52jvpudo6e_large.jpg	C:/My%20Web%20Sites/rrr/www.apple.com/v/ipad-air/u/images/overview/closer-look/starlight/slide_1A__fg52jvpudo6e_large.jpg	(from https://www.apple.com/nl/ipad-air/)
16:43:46	66013/66013	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20May%202024%2000:22:12%20GMT	https://www.apple.com/v/ipad-air/u/images/overview/closer-look/all-colors/slide_2A__uunjdleo0n62_large.jpg	C:/My%20Web%20Sites/rrr/www.apple.com/v/ipad-air/u/images/overview/closer-look/all-colors/slide_2A__uunjdleo0n62_large.jpg	(from https://www.apple.com/nl/ipad-air/)
16:43:47	8958/8958	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2000:47:34%20GMT	https://www.apple.com/v/ipad-air/u/images/overview/closer-look/space-gray/slide_2A__uunjdleo0n62_large.jpg	C:/My%20Web%20Sites/rrr/www.apple.com/v/ipad-air/u/images/overview/closer-look/space-gray/slide_2A__uunjdleo0n62_large.jpg	(from https://www.apple.com/nl/ipad-air/)
16:43:47	9989/9989	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2000:47:34%20GMT	https://www.apple.com/v/ipad-air/u/images/overview/closer-look/blue/slide_2A__uunjdleo0n62_large.jpg	C:/My%20Web%20Sites/rrr/www.apple.com/v/ipad-air/u/images/overview/closer-look/blue/slide_2A__uunjdleo0n62_large.jpg	(from https://www.apple.com/nl/ipad-air/)
16:43:47	9384/9384	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2000:47:34%20GMT	https://www.apple.com/v/ipad-air/u/images/overview/closer-look/purple/slide_2A__uunjdleo0n62_large.jpg	C:/My%20Web%20Sites/rrr/www.apple.com/v/ipad-air/u/images/overview/closer-look/purple/slide_2A__uunjdleo0n62_large.jpg	(from https://www.apple.com/nl/ipad-air/)
16:43:47	9457/9457	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2000:47:34%20GMT	https://www.apple.com/v/ipad-air/u/images/overview/closer-look/starlight/slide_2A__uunjdleo0n62_large.jpg	C:/My%20Web%20Sites/rrr/www.apple.com/v/ipad-air/u/images/overview/closer-look/starlight/slide_2A__uunjdleo0n62_large.jpg	(from https://www.apple.com/nl/ipad-air/)
16:43:47	118078/118078	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2000:47:33%20GMT	https://www.apple.com/v/ipad-air/u/images/overview/closer-look/all-colors/slide_2B__6dmpxirujyqa_large.jpg	C:/My%20Web%20Sites/rrr/www.apple.com/v/ipad-air/u/images/overview/closer-look/all-colors/slide_2B__6dmpxirujyqa_large.jpg	(from https://www.apple.com/nl/ipad-air/)
16:43:48	19845/19845	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2000:47:34%20GMT	https://www.apple.com/v/ipad-air/u/images/overview/closer-look/space-gray/slide_2B__6dmpxirujyqa_large.jpg	C:/My%20Web%20Sites/rrr/www.apple.com/v/ipad-air/u/images/overview/closer-look/space-gray/slide_2B__6dmpxirujyqa_large.jpg	(from https://www.apple.com/nl/ipad-air/)
16:43:48	20526/20526	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2000:47:34%20GMT	https://www.apple.com/v/ipad-air/u/images/overview/closer-look/blue/slide_2B__6dmpxirujyqa_large.jpg	C:/My%20Web%20Sites/rrr/www.apple.com/v/ipad-air/u/images/overview/closer-look/blue/slide_2B__6dmpxirujyqa_large.jpg	(from https://www.apple.com/nl/ipad-air/)
16:43:48	19622/19622	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2000:47:34%20GMT	https://www.apple.com/v/ipad-air/u/images/overview/closer-look/purple/slide_2B__6dmpxirujyqa_large.jpg	C:/My%20Web%20Sites/rrr/www.apple.com/v/ipad-air/u/images/overview/closer-look/purple/slide_2B__6dmpxirujyqa_large.jpg	(from https://www.apple.com/nl/ipad-air/)
16:43:48	19795/19795	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2000:47:34%20GMT	https://www.apple.com/v/ipad-air/u/images/overview/closer-look/starlight/slide_2B__6dmpxirujyqa_large.jpg	C:/My%20Web%20Sites/rrr/www.apple.com/v/ipad-air/u/images/overview/closer-look/starlight/slide_2B__6dmpxirujyqa_large.jpg	(from https://www.apple.com/nl/ipad-air/)
16:43:48	22211/22211	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2000:47:34%20GMT	https://www.apple.com/v/ipad-air/u/images/overview/closer-look/all-colors/slide_3A__ehn3imt75qc2_large.jpg	C:/My%20Web%20Sites/rrr/www.apple.com/v/ipad-air/u/images/overview/closer-look/all-colors/slide_3A__ehn3imt75qc2_large.jpg	(from https://www.apple.com/nl/ipad-air/)
16:43:49	29153/29153	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2000:47:34%20GMT	https://www.apple.com/v/ipad-air/u/images/overview/closer-look/space-gray/slide_3A__ehn3imt75qc2_large.jpg	C:/My%20Web%20Sites/rrr/www.apple.com/v/ipad-air/u/images/overview/closer-look/space-gray/slide_3A__ehn3imt75qc2_large.jpg	(from https://www.apple.com/nl/ipad-air/)
16:43:49	38300/38300	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2000:47:34%20GMT	https://www.apple.com/v/ipad-air/u/images/overview/closer-look/blue/slide_3A__ehn3imt75qc2_large.jpg	C:/My%20Web%20Sites/rrr/www.apple.com/v/ipad-air/u/images/overview/closer-look/blue/slide_3A__ehn3imt75qc2_large.jpg	(from https://www.apple.com/nl/ipad-air/)
16:43:49	36165/36165	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2000:47:34%20GMT	https://www.apple.com/v/ipad-air/u/images/overview/closer-look/purple/slide_3A__ehn3imt75qc2_large.jpg	C:/My%20Web%20Sites/rrr/www.apple.com/v/ipad-air/u/images/overview/closer-look/purple/slide_3A__ehn3imt75qc2_large.jpg	(from https://www.apple.com/nl/ipad-air/)
16:43:49	36424/36424	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2000:47:34%20GMT	https://www.apple.com/v/ipad-air/u/images/overview/closer-look/starlight/slide_3A__ehn3imt75qc2_large.jpg	C:/My%20Web%20Sites/rrr/www.apple.com/v/ipad-air/u/images/overview/closer-look/starlight/slide_3A__ehn3imt75qc2_large.jpg	(from https://www.apple.com/nl/ipad-air/)
16:43:50	84976/84976	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2000:47:34%20GMT	https://www.apple.com/v/ipad-air/u/images/overview/closer-look/all-colors/slide_3B__bua7snx5apea_large.jpg	C:/My%20Web%20Sites/rrr/www.apple.com/v/ipad-air/u/images/overview/closer-look/all-colors/slide_3B__bua7snx5apea_large.jpg	(from https://www.apple.com/nl/ipad-air/)
16:43:50	50704/50704	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2000:47:34%20GMT	https://www.apple.com/v/ipad-air/u/images/overview/closer-look/space-gray/slide_3B__bua7snx5apea_large.jpg	C:/My%20Web%20Sites/rrr/www.apple.com/v/ipad-air/u/images/overview/closer-look/space-gray/slide_3B__bua7snx5apea_large.jpg	(from https://www.apple.com/nl/ipad-air/)
16:43:50	60869/60869	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2000:47:34%20GMT	https://www.apple.com/v/ipad-air/u/images/overview/closer-look/blue/slide_3B__bua7snx5apea_large.jpg	C:/My%20Web%20Sites/rrr/www.apple.com/v/ipad-air/u/images/overview/closer-look/blue/slide_3B__bua7snx5apea_large.jpg	(from https://www.apple.com/nl/ipad-air/)
16:43:50	49657/49657	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2000:47:34%20GMT	https://www.apple.com/v/ipad-air/u/images/overview/closer-look/purple/slide_3B__bua7snx5apea_large.jpg	C:/My%20Web%20Sites/rrr/www.apple.com/v/ipad-air/u/images/overview/closer-look/purple/slide_3B__bua7snx5apea_large.jpg	(from https://www.apple.com/nl/ipad-air/)
16:43:51	48996/48996	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2000:47:34%20GMT	https://www.apple.com/v/ipad-air/u/images/overview/closer-look/starlight/slide_3B__bua7snx5apea_large.jpg	C:/My%20Web%20Sites/rrr/www.apple.com/v/ipad-air/u/images/overview/closer-look/starlight/slide_3B__bua7snx5apea_large.jpg	(from https://www.apple.com/nl/ipad-air/)
16:43:51	622084/622084	---M--	200	added ('OK')	image/png	date:Fri,%2003%20May%202024%2000:47:37%20GMT	https://www.apple.com/v/ipad-air/u/images/overview/two-sizes/gallery-toggle/spin_reverse_static__ehmkt90jzu6a_large.png	C:/My%20Web%20Sites/rrr/www.apple.com/v/ipad-air/u/images/overview/two-sizes/gallery-toggle/spin_reverse_static__ehmkt90jzu6a_large.png	(from https://www.apple.com/nl/ipad-air/)
16:43:51	622084/622084	---M--	200	added ('OK')	image/png	date:Fri,%2003%20May%202024%2000:47:36%20GMT	https://www.apple.com/v/ipad-air/u/images/overview/two-sizes/gallery-toggle/spin_reverse_endframe__ey8zvqfsy08y_large.png	C:/My%20Web%20Sites/rrr/www.apple.com/v/ipad-air/u/images/overview/two-sizes/gallery-toggle/spin_reverse_endframe__ey8zvqfsy08y_large.png	(from https://www.apple.com/nl/ipad-air/)
16:43:51	921512/921512	---M--	200	added ('OK')	image/png	date:Fri,%2003%20May%202024%2000:47:36%20GMT	https://www.apple.com/v/ipad-air/u/images/overview/two-sizes/gallery-toggle/spin_reverse_startframe__cqoaglx2kzte_large.png	C:/My%20Web%20Sites/rrr/www.apple.com/v/ipad-air/u/images/overview/two-sizes/gallery-toggle/spin_reverse_startframe__cqoaglx2kzte_large.png	(from https://www.apple.com/nl/ipad-air/)
16:43:51	921512/921512	---M--	200	added ('OK')	image/png	date:Fri,%2003%20May%202024%2000:47:37%20GMT	https://www.apple.com/v/ipad-air/u/images/overview/two-sizes/gallery-toggle/spin_static__bdjk0pc0tphe_large.png	C:/My%20Web%20Sites/rrr/www.apple.com/v/ipad-air/u/images/overview/two-sizes/gallery-toggle/spin_static__bdjk0pc0tphe_large.png	(from https://www.apple.com/nl/ipad-air/)
16:43:52	921512/921512	---M--	200	added ('OK')	image/png	date:Fri,%2003%20May%202024%2000:47:36%20GMT	https://www.apple.com/v/ipad-air/u/images/overview/two-sizes/gallery-toggle/spin_endframe__cijoqfr0f3rm_large.png	C:/My%20Web%20Sites/rrr/www.apple.com/v/ipad-air/u/images/overview/two-sizes/gallery-toggle/spin_endframe__cijoqfr0f3rm_large.png	(from https://www.apple.com/nl/ipad-air/)
16:43:52	622084/622084	---M--	200	added ('OK')	image/png	date:Fri,%2003%20May%202024%2000:47:37%20GMT	https://www.apple.com/v/ipad-air/u/images/overview/two-sizes/gallery-toggle/spin_startframe__fprox17m1p6y_large.png	C:/My%20Web%20Sites/rrr/www.apple.com/v/ipad-air/u/images/overview/two-sizes/gallery-toggle/spin_startframe__fprox17m1p6y_large.png	(from https://www.apple.com/nl/ipad-air/)
16:43:52	322520/322520	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2000:47:37%20GMT	https://www.apple.com/v/ipad-air/u/images/overview/two-sizes/modal/hero__giio85wbt76m_large.jpg	C:/My%20Web%20Sites/rrr/www.apple.com/v/ipad-air/u/images/overview/two-sizes/modal/hero__giio85wbt76m_large.jpg	(from https://www.apple.com/nl/ipad-air/)
16:43:52	224675/224675	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20May%202024%2000:47:37%20GMT	https://www.apple.com/v/ipad-air/u/images/overview/two-sizes/modal/13_inch__f4a774ev90a6_large.jpg	C:/My%20Web%20Sites/rrr/www.apple.com/v/ipad-air/u/images/overview/two-sizes/modal/13_inch__f4a774ev90a6_large.jpg	(from https://www.apple.com/nl/ipad-air/)
